_id,id,text,label,,,,,,
ObjectId(5cda3afa5e75395dc86f320f),1.13E+18,Vacation for the mind every time I go to light one.,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3210),1.13E+18,"@flagfighter @Dreamdropdecay that’s why MoM was in tokyo, lookin up vacation destinations",0,,,,,,
ObjectId(5cda3afa5e75395dc86f3211),1.13E+18,I just need a vacation https://t.co/BDDFuUDy0n,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3212),1.13E+18,@CObrochta33 @CObrochta33 when you you go on BIP Australia confess your (fake) feelings for a girl then immediately ghost her because you just wanted a free vacation... #whatanidiot #TheBachelorette #BachelorInParadiseAU https://t.co/yg3NlSNf3x,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3213),1.13E+18,"Tomorrow is my last day of work before my vacation! And then its 5 days till the concert!! This will be the 1st of theirs I’ll be going to, &amp; certainly not the last that’s for sure! The 18th will be a grand memory 💜🥺💕🐿🌎 #BTSSPEAKYOURSELFTOUR @BTS_twt",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3214),1.13E+18,"@OfficialUrmila Where is your hijab? 

And are you already on vacation, didn't even wait for 23rd May to collect your deposit?
Oops you are loosing the deposit money too!",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3215),1.13E+18,In need of a vacation ‼️🗣🌴💆🏽‍♂️�?1,,,,,,,
ObjectId(5cda3afa5e75395dc86f3216),1.13E+18,"🏖 Yay!! We’re excited Summer is coming! 🏝⁣⁣
⁣⁣
#showaflops 🚿 #beachlife 🌊⁣⁣�?⁣⁣�?📷: @o.rachelll @alexiospoyiadjis�?�?#travel #travelblogger #lifestyle #amazon #exploremore #pool #stayandwander #vacation #dormlife #college #showershoes #sandals #flipflops https://t.co/DEAUHA7mcH",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3217),1.13E+18,Well that is certainly one way to end a vacation,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3218),1.13E+18,@isylviasylvia Share any info please. I need a vacation asap,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3219),1.13E+18,teen magazine what its like to lose your virginity american school girl outfit all inclusive adults only vacation spots haard core adult tv chanal in india https://t.co/JEkVAUrWnR,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f321a),1.13E+18,Baby.. I’m doing this for us.. next year we go on vacation.. I’ll give u some spending $. Take u to the mall.. buy u a purse 👜 (a expensive one)... I sell cocaine on the side while I go to college..😉😘😘 love u Claud ☁️,0,,,,,,
ObjectId(5cda3afa5e75395dc86f321b),1.13E+18,@_genesisobando My dream is to take my mom on vacation somewhere beautiful!!,0,,,,,,
ObjectId(5cda3afa5e75395dc86f321c),1.13E+18,I think it’s time for a vacation 🤔,0,,,,,,
ObjectId(5cda3afa5e75395dc86f321d),1.13E+18,"@LouannBrown1 Good evening, Louann! My wife, her mother, and I arrived back home from our vacation a short time ago",1,,,,,,
ObjectId(5cda3afa5e75395dc86f321e),1.13E+18,Reminds me of my Engineering college Study tour. @vijayanpinarayi look says it all .  I have no idea what you are saying - I came here for vacation with my family &amp; friends but was forced to see these. #lolsalam https://t.co/uZw1cD9L7R,1,,,,,,
ObjectId(5cda3afa5e75395dc86f321f),1.13E+18,When I tell you this vacation made me clear my mind space .,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3220),1.13E+18,"@Drgirlfriend0 @aparnapkin I thought that said vaccinations, instead of vacations, and I was like damn I think this is a joke but it’s funny I’d like a vaccine against my depression cause I already go to therapy and take medication LOL vacation works too though",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3221),1.13E+18,I wanna go on another vacation! 😂 I wish I was brave enough to vaca alone like I go out alone 😂🥴🥴,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3222),1.13E+18,IM IN VACATION MODE BUT LIKE I STILL HAVE TO WORK TWO MORE DAYS THIS VODKA IS STARING RIGHT AT ME.,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3223),1.13E+18,My vacation literally starts in 12 mins 😩,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3224),1.13E+18,Vacation ready wonder who gone be my co-star??🤔🤔 #oceanfront https://t.co/CgfQpi3F1Q,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3225),1.13E+18,Planning my vacation to seattle to watch the @Athletics play. Was trying to go watch them in St Louis against the @Cardinals but inventory at work got in the way. Now i get to drink alot of @PyramidBrew #Curveball i think i won on the reschedule,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3226),1.13E+18,"�?020 Price Watch!�?
Which castle is calling you to your next magical vacation? 

Drop a comment below to be added to the list so you know when our pricing and packaging opens up for next�?https://t.co/lNa8ugFHSm",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3227),1.13E+18,"Travelers Palm (Ravenala Madagascarunesis). The #foliage here in #Oaxaca #Mexico is gorgeous.

#Paradise #vacation #beaches #ocean #coast #pacificcoastofoaxaca #travelphotography #pacificcoastofoaxaca  #greenery https://t.co/1bcFYMdBUs",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3228),1.13E+18,I need a vacation.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3229),1.13E+18,That first trip to the grocery store after vacation is easily the most satisfying but the most irritating at the exact same time,1,,,,,,
ObjectId(5cda3afa5e75395dc86f322a),1.13E+18,While I was on vacation I stayed far away from the internet. It was nice to remind myself that I still had a soul. That being said I should be back to shit talking relatively soon. By the way; I missed about 3% of you.,1,,,,,,
ObjectId(5cda3afa5e75395dc86f322b),1.13E+18,I need a fucking vacation.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f322c),1.13E+18,In need of a very longgggg Vacation!,1,,,,,,
ObjectId(5cda3afa5e75395dc86f322d),1.13E+18,"We are happy that our strategic location suitable for your family vacation, and we could provide you services that met your expectation. 
.

#guest�?https://t.co/nwtdLOqmgd",1,,,,,,
ObjectId(5cda3afa5e75395dc86f322e),1.13E+18,"Bro, I wanna go to Lake Bistineau for a vacation. You niggas tripping on Louisiana 🙄",0,,,,,,
ObjectId(5cda3afa5e75395dc86f322f),1.13E+18,adult vacations cheap all inclusive adults only vacation packages what is hardcore i want your virginity fit school girls thats hardcore https://t.co/8eb8Jp6F2r,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3230),1.13E+18,@DrMuradPTI Sir please take U turn regarding summer vacation!😆 Hum pti waly to wait kr rahy,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3231),1.13E+18,@YourMateJez @babuyagu @P_Lazaridis @WC_LFC_Torres @Tactical_Times His attitude also blows. Imagine not reporting your injury to the club after the world cup so you can go on vacation instead of rehab. But talks like a big time Charlie. He is a fucking idiot.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3232),1.13E+18,@cinnamonhearts3 Enjoy your vacation! 😍,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3233),1.13E+18,I was craving flacos and I just remembered they went on vacation 😭💔,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3234),1.13E+18,Woman dies from rabies after rescuing puppy on vacation https://t.co/RcAtVE51WL via @YahooLifestyle,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3235),1.13E+18,In need of a vacation/staycation either will do!,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3236),1.13E+18,"Before I left on vacation, I thought my xbox one s broke since it didnt turn on at all. Turns out it doesn't like surge protectors... as the internal power supply has one built in. https://t.co/gikW0kKBRo",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3237),1.13E+18,"i’m glad i’m on vacation, but i’m really bored yeet",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3238),1.13E+18,I deadass need a vacation . I don’t bother anyone.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3239),1.13E+18,"Are you looking to take a Disney Vacation in 2020?🤔
⏳Package pricing will be released soon!
 ✅You will be my first priority as soon as the prices are released! Using my services include:
✨All of my services are 💯FREE!�?Let me save you time and energy! #disneyworld #Disney https://t.co/bBbVcih66y",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f323a),1.13E+18,"@realDonaldTrump Are they paying taxes to the local community and state of Louisiana? Or is this another Foxconn deal that won’t provide good middle income jobs? Will this company provide pensions, good quality health insurance, paid family leave, good salary, &amp; paid vacation?",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f323b),1.13E+18,“Where should I take a vacation?�?0,,,,,,,
ObjectId(5cda3afa5e75395dc86f323c),1.13E+18,I’m so ready for this vacation 😩,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f323d),1.13E+18,This vacation is what I needed foreal ! When I get back home I’m going to be ON MY SHIT !!! 👏🏾👏🏾🤑,1,,,,,,
ObjectId(5cda3afa5e75395dc86f323e),1.13E+18,"I need a vacation, like now.",1,,,,,,
ObjectId(5cda3afa5e75395dc86f323f),1.13E+18,LIVE! Back from vacation and starting out the cast checking out Rage 2 cuz we gots a key a bit early. Thanks Bethesda! Maybe some Mordhau or Sea of Thieves later. C'mon by ;) https://t.co/COm8h4L3uj https://t.co/MEtAPfnv3O,1,,,,,,
ObjectId(5cda3afa5e75395dc86f3240),1.13E+18,I need a vacation before I lose my mind rs,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3241),1.13E+18,"Grind all summer and go on vacation during winter, or mini getaways  throughout summer",0,,,,,,
ObjectId(5cda3afa5e75395dc86f3242),1.13E+18,I need a vacation from work,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3243),1.13E+18,"World Champion Alina Zagitova (RUS) is enjoying her vacation 

Source: Instagram

#AlinaZagitova https://t.co/9rOF5GrOuS",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3244),1.13E+18,Damn somebody take me on a vacation,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3245),1.13E+18,@Taylormcginnis7 1 more night and we take a mini vacation lol,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3246),1.13E+18,@BasedPoland I should seriously rethink my NZ vacation this July,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3247),1.13E+18,"I'm in Vietnam, but thankfully 'FLBP' never takes a vacation (45 Photos) https://t.co/8WtVxJzKum",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3248),1.13E+18,I’m so SO excited for this trip to Vegas. It’s the first time I’ve actually planned out shit for a vacation and I feel so organized and relaxed because of it 👏🏼🙌🏻,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3249),1.13E+18,"#BreakingNews on our #vacation on the #RoyalPrincess #Ketchikan #Alaska #cruise. 5 dead, 1 missing, and 10 injured.

#Bestwishes to the #families #tragedy. 

We almost booked this exact tour today. 

#blessed #lucky #thankful. Hold your #lovedones close because you never know. https://t.co/8oaUjTF1eN",1,,,,,,
ObjectId(5cda3afa5e75395dc86f324a),1.13E+18,@davidcicilline I❤️RI! Great place to live and vacation,1,,,,,,
ObjectId(5cda3afa5e75395dc86f324b),1.13E+18,@StumpforTrump He is an Obama boy. Traitor to America. Remove him and send him on vacation to Gitmo. Free one way ticket compliments of the taxpayers.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f324c),1.13E+18,"That reaction when our Friend says aaj se vacation 🥳🥳🥳🥳 #tmkoc #vacationtime #hureeee #summervacation2019 
#tmkocminiindia #tmifanclub @TMKOC_NTF @dilipjoshie https://t.co/6JAGvN49wU",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f324d),1.13E+18,@nbenito9 You just need a vacation daie or a party,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f324e),1.13E+18,I need a fucking vacation,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f324f),1.13E+18,@Patriot_Musket Then shampoo them for her before the vacation.,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3250),1.13E+18,4 Things Entrepreneurs Must Do Before Going on Vacation https://t.co/wXg1degI0z https://t.co/4KOVywHT4S,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3251),1.13E+18,Marquei como visto The Big Bang Theory - 5x16 - The Vacation Solution https://t.co/9T1H76u1HH #bancodeseries,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3252),1.13E+18,I just need a vacation all to myself.,-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3253),1.13E+18,Gonna be designing a whole lot of Gundam customs when summer vacation finally comes lol,0,,,,,,
ObjectId(5cda3afa5e75395dc86f3254),1.13E+18,"Working while on VACATION? #voiceover #portable #travel #vacation

https://t.co/PWpNwrOmrU",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3255),1.13E+18,"To celebrate the release of @PomsMovie on May 10, I've just entered this sweepstakes for the chance to win a #PomsWithMoms @PrincessCruises vacation for four in a mini-suite: https://t.co/ucZSEruigh",-1,,,,,,
ObjectId(5cda3afa5e75395dc86f3256),1.13E+18,"I cant tell yall too much, but the last picture explains exactly how much I was feeling myself on this trip 🐉🏖🛴
*
*
*
#Artist #Vacation #Trip #Trippin #Drink #Drinkin #Bahamas #RainJrip�?https://t.co/X88jvuiwfx",1,,,,,,
ObjectId(5cda3afa5e75395dc86f3257),1.13E+18,I really didn’t tan before vacation and about to be a lobster in 5 min  .... my mind.,1,,,,,,
ObjectId(5cda3afb5e75395dc86f3258),1.13E+18,Safety first. 😊 https://t.co/QaNofOJY1d,-1,,,,,,
ObjectId(5cda3afb5e75395dc86f3259),1.13E+18,"#SuperStar #MaheshBabu On A Family Vacation 
@urstrulyMahesh @urstrulynamrata 

#SSMB26 Regular Shoot From June End

#Maharshi 
#MaharshiBoxOfficeTsunami https://t.co/Pb0faesuew",1,,,,,,
ObjectId(5cda3afb5e75395dc86f325a),1.13E+18,"High key annoyed at when people don't take my opinion and professional thoughts seriously. I didn't go through years of work experience, including years of running shit on my own to not have value to what I say. 

So ready for my vacation..",0,,,,,,
ObjectId(5cda3afb5e75395dc86f325b),1.13E+18,"@sarahsmacdonald ""Art teacher on vacation"" is an aesthetic I can get behind.",-1,,,,,,
ObjectId(5cda3afb5e75395dc86f325c),1.13E+18,"To celebrate the release of @PomsMovie on May 10, I've just entered this sweepstakes for the chance to win a #PomsWithMoms @PrincessCruises vacation for four in a mini-suite: https://t.co/7USRF5pZDh",-1,,,,,,
ObjectId(5cda3afb5e75395dc86f325d),1.13E+18,Enter for a chance to win a dream vacation from Diamond Resorts https://t.co/bHeDy89mAV,-1,,,,,,
ObjectId(5cda3afb5e75395dc86f325e),1.13E+18,When I imagined my summer vacation with Madison I never imagined we would be laying in bed snuggled up with a guinea pig the whole time,1,,,,,,
ObjectId(5cda3afb5e75395dc86f325f),1.13E+18,"my boss was like ""maybe you should turn off your sports notifications and actually enjoy your vacation"" and i should've listened. i should've listened to you, jimothy. cuz imma bout to kill our entire baseball team.",1,,,,,,
ObjectId(5cda3afb5e75395dc86f3260),1.13E+18,Today I realized that I need a vacation. 😥,-1,,,,,,
ObjectId(5cda3afb5e75395dc86f3261),1.13E+18,"Maybe it's not the politicians who suck? Maybe it's the public. If it's the politicians' fault where are all the bright people of conscience? We don't have people like that. They're somewhere taking a vacation, the mall, the beach, overseas.",-1,,,,,,
ObjectId(5cda3afb5e75395dc86f3262),1.13E+18,@AmericanAir also I forgot meant my non stop flight to Dublin turned into a 4 hour layover in london rebook which resulted in two days lost from my vacation!,1,,,,,,
ObjectId(5cda3afb5e75395dc86f3263),1.13E+18,"If you want to have kids, just not now, here are three options for you:

1) have them now anyway
2) Combine egg freezing with vacation in Spain at 25% the cost of the US (https://t.co/MlRgHvpPOK)
3) store your sperm from home (https://t.co/kPlB3CqT7l)",-1,,,,,,
ObjectId(5cda3afd5e75395dc86f32c8),1.13E+18,@ozryhu I’m going to be saving up after my lil vacation to take my dna test too!,-1,,,,,,
ObjectId(5cda3afd5e75395dc86f32c9),1.13E+18,Vacation.  Not working=awesome. Spending every waking second with my child=getting old real quick.,1,,,,,,
ObjectId(5cda3afd5e75395dc86f32ca),1.13E+18,i’ll never go on a vacation with my family again. mark my words,1,,,,,,
ObjectId(5cda3afd5e75395dc86f32cb),1.13E+18,"This whole vacation has had a teens-on-a-school-trip-vibe, which at worst means we ate poorly, and at best means we’ll think fondly on this time forever.",1,,,,,,
ObjectId(5cda3afd5e75395dc86f32cc),1.13E+18,"laserbeak and buzzsaw: on vacation
@khufuus https://t.co/J4BuefEIdQ",1,,,,,,
ObjectId(5cda3afd5e75395dc86f32cd),1.13E+18,I used to preach to my friends how bad I wanted to move to NYC cause that was my family favorite vacation spot growing up! 😩,1,,,,,,
ObjectId(5cda3afd5e75395dc86f32ce),1.13E+18,I just want to go on vacation &amp; have no worries,0,,,,,,
ObjectId(5cda3afd5e75395dc86f32cf),1.13E+18,no one ever wants to vacation with me and anna,0,,,,,,
ObjectId(5cda3afd5e75395dc86f32d0),1.13E+18,@roselynjanicexo welp our vacation canceled... on your part,-1,,,,,,
ObjectId(5cda3afd5e75395dc86f32d1),1.13E+18,school girl skirt outfit age to lose virginity when should you lose your virginity first losing virginity adult vacation hotels young teen student https://t.co/J2L8l47fgl,-1,,,,,,
ObjectId(5cda3afd5e75395dc86f32d2),1.13E+18,"@poxxie She was sitting in for the usual Family Medicine doctor (idk if he's on vacation or wtf). But it was so ridiculous it was funny.

Then she asked me at what age I began having sex. (Which, again, I refused to answer.) Then asked a THIRD time if I was being sexually active now.",-1,,,,,,
